Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,5/10/2023,Upper Middle Income,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Income,Indicator Name,Indicator Code,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Colombia,COL,Upper middle,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,97.55252075,97.51702881,97.53366089,97.48287964,97.54666138,97.44113159,97.68271637,97.76046753,NA,NA,98.10671234,98.15518188,98.31204224,NA,98.63382721,98.49855042,98.72786713
Colombia,COL,Upper middle,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,98.41068268,98.3748703,98.19490814,98.41899872,98.42687225,98.4347229,98.51719666,98.72434235,NA,NA,98.97284698,98.91533661,99.02526855,NA,99.06960297,99.15569305,99.29405975
Colombia,COL,Upper middle,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,97.99131012,97.95839691,97.88317108,97.96862793,97.98927307,97.93743134,98.09841919,98.23937988,NA,NA,98.54094696,98.534729,98.66831207,NA,98.85164642,98.82675934,99.01181793
Colombia,COL,Upper middle,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,92.9041214,92.77794647,92.39279938,92.42970276,93.31687927,93.06253815,93.25019073,93.48825836,NA,NA,93.86740112,94.06317139,94.40228271,NA,94.85182953,95.01589203,95.38252258
Colombia,COL,Upper middle,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,92.71463013,92.91124725,92.22059631,92.8456192,93.4353714,93.41513062,93.48679352,93.66712952,NA,NA,94.48465729,94.41581726,94.89022064,NA,95.31891632,95.46903229,95.87506104
Colombia,COL,Upper middle,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,92.8037796,92.84866333,92.29968262,92.6517868,93.37818146,93.24468994,93.37232971,93.58052826,NA,NA,94.18624878,94.24504852,94.65384674,NA,95.09250641,95.24926758,95.63632965
Colombia,COL,Upper middle,Individuals using the Internet (% of population),IT.NET.USER.ZS,9.118690303,11.00726389,15.34167454,21.8,25.6,30,36.5,40.35091575,48.98,51.7,52.57,55.90497251,58.13649357,62.25988032,64.12637682,65.00690072,70.84997062
