Date,Virginia,California,Florida,Texas,Nevada,New York,New Jersey,Arizona,Tennessee,West Virginia,Georgia,North Carolina,Massachusetts,Hawaii,Colorado,Michigan,South Carolina,Vermont,Minnesota,Indiana,Washington,Illinois,Oregon,Connecticut,Utah,North Dakota,Montana,New Hampshire,Ohio,Missouri,Maryland,Idaho,Wisconsin,Kansas,Pennsylvania,Oklahoma,the District of Columbia,Nebraska,Alaska,New Mexico,Wyoming,Delaware,Rhode Island,Maine,Louisiana,Arkansas,Alabama,Mississippi,South Dakota,Iowa,Kentucky
2005-07-01,219785.93923230400,428207.53837670100,198480.87963236900,123278.18184293100,314375.6323747480,206452.9283721410,297494.92455084500,217523.2264435780,112084.34328345700,77758.3564803266,142999.7321574330,137402.2732155750,344827.30327581800,359387.925229308,224640.26211848300,125208.21617969900,127429.05054870600,146043.85875880000,187659.4388378920,106805.10894930900,243983.88005395100,163622.1266034190,204092.55750560500,276423.1071273400,177702.90041508500,,147844.63956780100,237023.08982456700,116163.08133735200,117560.09936441400,268489.4899041200,146395.2876552720,144502.45768296300,92068.3951390069,132639.63181926800,86644.59340474400,323776.99922330200,117651.03671615300,195105.89712343500,144418.4748412750,157879.84485909900,219290.49886775000,273373.3122077440,171284.32949585300,107140.49663955100,90237.52299010440,93359.79220778840,81433.55038638300,112071.12473664300,96200.34331099820,96822.65751869070
2005-08-01,223336.9972836110,434096.9574586030,203379.29216769200,123586.25116115000,317712.5433581760,208475.77832470700,301061.5477473940,225702.25725944000,112840.92868764900,78164.71523073460,143539.78227283000,138145.5894911900,345385.1599777660,367664.77444021400,225195.49194008700,125379.24405245100,128445.6995190140,147378.52471383000,188318.91277901500,107308.25062892400,248604.64515783700,164795.5883450200,207803.20182253000,279278.42626938200,178596.4456822370,,149043.52312235700,238338.48697052700,116443.99839184700,118085.26045955700,274123.7053213130,148984.96934720400,145589.75160928200,92094.71873096410,134129.01962080200,86904.09797039230,329501.0433826430,117971.13048339900,196547.47390149200,145937.4984858930,158991.87450845400,221185.6469901460,275424.82041670100,172189.15592759100,108000.79081827600,90814.65350780180,93769.16444645990,82006.98589380180,112752.53072108800,96799.17393863180,97176.53994435750
2005-09-01,226831.9406622070,440013.9331985990,208179.6741918850,123894.58913268900,320637.69932453000,210598.41842470600,304440.5603385480,233975.76654074000,113585.89635922800,78485.47985458960,144079.16003772800,138872.60520689400,346318.5025064080,375472.92713220500,225717.54085147400,125589.4911162290,129438.52593385600,148950.11546416200,189017.7739283140,107647.09260838700,253016.66275964200,166140.7892326410,211667.66749233800,282115.823252677,179598.85243994300,,150463.10553451900,239710.13305413400,116713.74380584100,118615.01600284100,279005.44374956700,151643.9392752220,146543.88169643700,92397.69525781410,135528.59173279000,87199.17652912300,334962.5186946560,118308.58081487200,198369.09298061800,147704.86616700900,160109.95361936700,223614.2247006660,277717.05506185400,173174.11406884800,108870.97508601400,91402.34883948570,94191.89458601130,82604.6835551946,113520.5487381570,97293.19418845760,97513.07350920510
2005-10-01,229939.86422990500,445822.23926011100,212600.769187746,124144.5780162150,322850.8928236530,212757.8765646660,307791.95185461700,241187.53181977000,114275.17407963300,78731.63097213490,144618.77055098900,139634.80112197500,347447.4706291850,382032.6768439630,226307.457639896,125820.30054324400,130371.46081353500,150547.12004977800,189693.91308011000,107928.24469978200,257008.0854739730,167603.33650557400,215342.7188519250,285016.1201985880,180662.136804525,,152040.19640842700,241071.9464146320,116988.1151312700,119174.69297212400,283355.58054474900,,147334.78078421200,92591.28516494170,136804.81611037400,87469.18410095830,339215.4051484140,118608.43242308700,200299.40816013100,149453.93869049400,161268.54206016400,226450.2669529050,279972.3670142120,174067.97458536700,109847.90951975600,91988.34248258490,94689.16003205850,83378.55611533150,114268.94995012600,97650.28960365570,97786.0506595244
2005-11-01,232801.35253841000,450534.29546921100,216688.52282611300,124436.65241234000,324132.81675007700,214709.79672017100,311014.9083800770,247820.42552799800,114917.64044231900,79123.67771990100,145143.92723304100,140355.3672348630,348441.2621766650,387984.6561808650,226845.39601484200,126012.49492518200,131263.31665497300,151952.88263983000,190464.2477798210,108157.18467376200,260700.40559421300,168769.32899206300,218728.04350144100,287708.33487362400,181887.07001144000,,153194.095682405,242319.25910104400,117258.4780035380,119705.43688841900,286776.20962089600,160892.3444803000,147979.7563574250,92623.81406768260,137975.750434016,87762.01753830720,342974.65178911400,118925.4796567900,202169.520398273,151195.23343549600,162406.71179787100,228796.13424874500,281689.3650466770,174844.46707673700,110816.38673851400,92648.91382829970,95304.46175929390,84040.85863754570,114782.39544475300,97972.46587681120,98067.88718117260
2005-12-01,235162.31747853800,454705.3042614270,220518.99284666700,124674.66472198800,324830.717813696,216654.7027277620,314034.1384153290,252354.74510698300,115542.38679687500,79545.42032040400,145637.26430093500,141057.61267304700,348669.64665078700,393902.674875893,227390.72583017600,126199.18893342800,132175.6664685480,153206.81994652500,191093.5980812760,108344.29451227400,264137.20389578300,169763.73442393100,222155.485142801,289959.75310833700,183181.49285197700,,154214.11617675900,243490.63749919100,117504.16709304600,120209.6277402080,290298.66406802300,164881.52428050500,148500.18591326200,92753.32658121630,139074.78077173800,88053.38885434520,346495.36482963900,119180.65643642900,204164.30418761600,152901.3475624080,163526.33950997400,230768.98227125500,282940.5282061230,175560.28859961800,111870.35826344800,93268.55559098640,95986.48467208750,84498.43958550370,115090.99220023700,98280.01032853010,98353.66495885180
2006-01-01,237238.91945236200,458180.1693643450,224059.82050068700,124870.22273568500,325490.0659238160,218354.46385611700,316606.45078774000,254731.18371882900,116077.28220247800,79997.9596934577,146118.19771746400,141708.1408439650,348536.2739772820,400323.904915495,227933.92823389200,126392.99195148100,133029.9732270730,154276.96967329300,191628.4033461350,108345.62662398900,267195.4784814800,170635.4599488890,225412.68506846000,291628.7243959570,184395.85234246500,,154884.304028075,244499.63337161700,117704.53036726300,120625.27016007900,293132.76427243800,166926.47068417200,148897.2064781120,92992.93963598720,140050.1771048200,88362.6535255264,350052.2385838200,119473.56042267300,205901.98784542200,154537.17630381800,164563.07511418200,232584.61521618700,283473.0574048880,176308.6107355550,113002.45428583800,93793.82561715560,96680.34337242450,84829.44722405760,115446.15923582400,98528.10180680650,98649.42907134820
2006-02-01,239259.25206643100,461270.2725102980,227345.00347808100,125067.49376441200,325765.0606054000,219909.35869204500,319039.60890840500,257771.7375944390,116646.45668081000,80213.64559366940,146603.2209306820,142350.54498877300,347959.01362702000,407005.6386572830,228315.3282735520,126573.36835276400,134051.1479176830,155341.1033787,192068.54636018200,108318.78216033000,270349.82344282500,171590.11051272900,228373.93457719700,292463.5808271880,185691.13924508800,,155818.56682700100,244805.77588528300,117865.51563653400,120992.35762400500,295985.06934356900,168529.04858676600,149290.40208149600,93359.99528547270,140900.4324373540,88727.68966161460,353089.549805355,119784.52840830100,206941.90392032900,156164.45556267700,165669.87216687100,234672.05186548200,284176.0445971930,176771.52532512000,114158.79636764500,94266.59873733670,97370.0439367272,85249.22733758400,115881.90044422500,98723.82776829760,98918.08452584960
2006-03-01,241291.77561626800,464213.3851457310,230755.31330613200,125307.09250787500,327441.54756819700,221193.41339994500,321449.0456599470,261565.32879941700,117232.3481091980,80284.42199730020,147064.71991646300,143040.3596475090,347577.18464089700,412428.4397626490,228628.94501070400,126676.62139883900,135011.5902999280,156561.35799188000,192421.41476946500,108192.05016265800,273597.2693104710,172566.34610345400,231249.12025980100,293739.02096338700,187137.08434938300,,156838.42117600600,244816.1732300650,118012.37938239600,121309.61475169700,298927.83892817100,170343.08958197900,149628.7965489040,93642.0124203612,141698.3605871370,89155.78298758560,356150.98340998800,120207.97164540400,207434.0937891730,157756.4032918750,166772.44753324400,236925.47181627400,285230.79889420300,177057.299735772,115339.27078584000,94729.56329287510,98131.2030809939,85872.18926139070,116261.7135633660,98892.8519726238,99181.8141302602
2006-04-01,243139.42185061300,466855.79357829300,234548.33107563000,125690.67957501600,329749.2888557420,222309.0252489340,324068.8643001230,265997.8870007970,117908.51043405500,80214.77788712510,147533.36999909700,143776.92221943500,347286.1703486630,417576.72914960900,228892.8896898460,126665.61025225500,136031.391121321,157662.3009986400,192755.46838153600,108175.22405355700,277366.21172278200,173441.78085338700,234414.68970875800,295218.10684167500,188950.79830653500,,158171.19267898000,245060.1061416210,118168.03903318300,121623.37165765200,302307.2733205570,172852.85079121400,149973.94850599000,93941.33835425920,142542.7932262120,89585.83893135110,358872.1623907900,120606.15797318100,207934.14937560800,159666.95560837700,167994.6248844720,239106.8769203700,286935.6977237390,176980.90192560700,116400.82347503000,95216.31046258440,98938.61003451780,86640.78142288260,116462.3823803920,99070.19021197470,99445.45725423950
